Date,PG,^GSPC,^DJI
1996-12-31,14.941651344299316,740.739990234375,6448.27001953125
1997-01-02,14.802818298339844,737.010009765625,6442.490234375
1997-01-03,15.045771598815918,748.030029296875,6544.08984375
1997-01-06,15.149903297424316,747.6500244140625,6567.18017578125
1997-01-07,15.427563667297363,753.22998046875,6600.66015625
1997-01-08,15.149903297424316,748.4099731445312,6549.47998046875
1997-01-09,15.23666763305664,754.8499755859375,6625.669921875
1997-01-10,15.167245864868164,759.5,6703.7900390625
1997-01-13,15.028422355651855,759.510009765625,6709.18017578125
1997-01-14,15.30608081817627,768.8599853515625,6762.2900390625
1997-01-15,15.167245864868164,767.2000122070312,6726.8798828125
1997-01-16,15.496977806091309,769.75,6765.3701171875
1997-01-17,15.68786907196045,776.1699829101562,6833.10009765625
1997-01-20,15.635804176330566,776.7000122070312,6843.8701171875
1997-01-21,15.549036979675293,782.719970703125,6883.89990234375
1997-01-22,15.611763954162598,786.22998046875,6850.02978515625
1997-01-23,15.420099258422852,777.5599975585938,6755.75
1997-01-24,15.193592071533203,770.52001953125,6696.47998046875
1997-01-27,15.019354820251465,765.02001953125,6660.68994140625
1997-01-28,15.402681350708008,765.02001953125,6656.080078125
1997-01-29,15.50504207611084,772.5,6740.740234375
1997-01-30,16.082204818725586,784.1699829101562,6823.85986328125
1997-01-31,16.117053985595703,786.1599731445312,6813.08984375
1997-02-03,16.169322967529297,786.72998046875,6806.16015625
1997-02-04,16.395828247070312,789.260009765625,6833.47998046875
1997-02-05,16.291290283203125,778.280029296875,6746.89990234375
1997-02-06,16.674617767333984,780.1500244140625,6773.06005859375
1997-02-07,17.04051971435547,789.5599975585938,6855.7998046875
1997-02-10,17.092790603637695,785.4299926757812,6806.5400390625
1997-02-11,17.267024993896484,789.5900268554688,6858.10986328125
1997-02-12,17.580652236938477,802.77001953125,6961.6298828125
1997-02-13,17.685195922851562,811.8200073242188,7022.43994140625
1997-02-14,17.406414031982422,808.47998046875,6988.9599609375
1997-02-18,18.05109405517578,816.2899780273438,7067.4599609375
1997-02-19,17.72005271911621,812.489990234375,7020.1298828125
1997-02-20,17.45869255065918,802.7999877929688,6927.3798828125
1997-02-21,17.31929588317871,801.77001953125,6931.6201171875
1997-02-24,17.406414031982422,810.280029296875,7008.2001953125
1997-02-25,17.179914474487305,812.030029296875,7037.830078125
1997-02-26,16.970823287963867,805.6799926757812,6983.18017578125
1997-02-27,16.814002990722656,795.0700073242188,6925.06982421875
1997-02-28,16.744312286376953,790.8200073242188,6877.740234375
1997-03-03,16.77915382385254,795.3099975585938,6918.919921875
1997-03-04,16.570070266723633,790.9500122070312,6852.72021484375
1997-03-05,16.77915382385254,801.989990234375,6945.85009765625
1997-03-06,16.587495803833008,798.5599975585938,6944.7001953125
1997-03-07,16.796585083007812,804.969970703125,7000.89013671875
1997-03-10,17.388996124267578,813.6500244140625,7079.39013671875
1997-03-11,17.632932662963867,811.3400268554688,7085.16015625
1997-03-12,17.423839569091797,804.260009765625,7039.3701171875
1997-03-13,16.883712768554688,789.5599975585938,6878.89013671875
1997-03-14,17.528390884399414,793.1699829101562,6935.4599609375
1997-03-17,17.4935359954834,795.7100219726562,6955.47998046875
1997-03-18,17.31929588317871,789.6599731445312,6896.56005859375
1997-03-19,17.04051971435547,785.77001953125,6877.68017578125
1997-03-20,16.77915382385254,782.6500244140625,6820.27978515625
1997-03-21,16.970823287963867,784.0999755859375,6804.7900390625
1997-03-24,17.19732666015625,790.8900146484375,6905.25
1997-03-25,16.761728286743164,789.0700073242188,6876.169921875
1997-03-26,16.866283416748047,790.5,6880.7001953125
1997-03-27,16.395828247070312,773.8800048828125,6740.58984375
1997-03-31,15.995092391967773,757.1199951171875,6583.47998046875
1997-04-01,16.343557357788086,759.6400146484375,6611.0498046875
1997-04-02,16.06478500366211,750.1099853515625,6517.0
1997-04-03,16.02993392944336,750.3200073242188,6477.39990234375
1997-04-04,16.587495803833008,757.9000244140625,6526.10009765625
1997-04-07,16.343557357788086,762.1300048828125,6555.89990234375
1997-04-08,16.13447380065918,766.1199951171875,6609.2001953125
1997-04-09,16.692035675048828,760.5999755859375,6563.7998046875
1997-04-10,16.674617767333984,758.3400268554688,6540.0498046875
1997-04-11,16.221588134765625,737.6500244140625,6391.7001953125
1997-04-14,16.674617767333984,743.72998046875,6451.89990234375
1997-04-15,16.988243103027344,754.719970703125,6587.16015625
1997-04-16,17.331018447875977,763.530029296875,6679.8701171875
1997-04-17,16.998743057250977,761.77001953125,6658.60009765625
1997-04-18,17.208602905273438,766.3400268554688,6703.35009765625
1997-04-21,17.208602905273438,760.3699951171875,6660.2001953125
1997-04-22,17.995582580566406,774.6099853515625,6833.60009765625
1997-04-23,17.558368682861328,773.6400146484375,6812.7001953125
1997-04-24,17.208602905273438,771.1799926757812,6792.2998046875
1997-04-25,16.998743057250977,765.3699951171875,6738.89990234375
1997-04-28,17.43595314025879,772.9600219726562,6783.0
1997-04-29,17.87316131591797,794.0499877929688,6962.0
1997-04-30,17.59334373474121,801.3400268554688,7009.0
1997-05-01,17.575855255126953,798.530029296875,6976.5
