Date,PG,TSLA
2012-06-28,47.00872039794922,31.40999984741211
2012-06-29,47.75724411010742,31.290000915527344
2012-07-02,47.71045684814453,30.399999618530273
2012-07-03,47.84300994873047,30.65999984741211
2012-07-05,47.8352165222168,31.229999542236328
2012-07-06,47.780635833740234,30.989999771118164
2012-07-09,47.99114227294922,31.489999771118164
2012-07-10,48.13150405883789,31.270000457763672
2012-07-11,47.87420654296875,31.510000228881836
2012-07-12,49.667537689208984,32.70000076293945
2012-07-13,50.75132751464844,34.25
2012-07-16,50.533016204833984,35.959999084472656
2012-07-17,50.95404815673828,33.349998474121094
2012-07-18,50.97921371459961,32.150001525878906
2012-07-19,51.057861328125,32.27000045776367
2012-07-20,50.9084358215332,31.790000915527344
2012-07-23,50.64104080200195,30.65999984741211
2012-07-24,50.35003662109375,29.84000015258789
2012-07-25,50.35003662109375,28.950000762939453
2012-07-26,50.77473831176758,28.1299991607666
2012-07-27,51.191558837890625,29.510000228881836
2012-07-30,51.199432373046875,27.350000381469727
2012-07-31,50.75900650024414,27.420000076293945
2012-08-01,50.3421745300293,26.25
2012-08-02,49.948936462402344,26.100000381469727
2012-08-03,51.5140266418457,27.270000457763672
2012-08-06,51.75782775878906,28.270000457763672
2012-08-07,52.08028030395508,30.25
2012-08-08,52.47352600097656,29.09000015258789
2012-08-09,52.48139190673828,29.40999984741211
2012-08-10,52.51285171508789,29.940000534057617
2012-08-13,52.28475570678711,31.170000076293945
2012-08-14,52.48139190673828,29.420000076293945
2012-08-15,52.41061019897461,29.399999618530273
2012-08-16,52.69373321533203,30.299999237060547
2012-08-17,52.69373321533203,30.010000228881836
2012-08-20,52.49711227416992,29.510000228881836
2012-08-21,52.51285171508789,29.110000610351562
2012-08-22,52.57575225830078,29.950000762939453
2012-08-23,52.442054748535156,30.729999542236328
2012-08-24,52.70945739746094,29.5
2012-08-27,52.78024673461914,28.31999969482422
2012-08-28,52.68586730957031,28.690000534057617
2012-08-29,52.59149169921875,28.40999984741211
2012-08-30,52.59935760498047,28.40999984741211
2012-08-31,52.843162536621094,28.520000457763672
2012-09-04,53.008331298828125,28.139999389648438
2012-09-05,52.92180633544922,27.940000534057617
2012-09-06,53.66896057128906,28.549999237060547
2012-09-07,53.88916015625,29.350000381469727
2012-09-10,53.88130569458008,27.3700008392334
2012-09-11,53.6846923828125,27.799999237060547
2012-09-12,53.55885696411133,28.280000686645508
2012-09-13,54.19590377807617,29.479999542236328
2012-09-14,54.39253616333008,30.389999389648438
2012-09-17,54.463294982910156,32.540000915527344
2012-09-18,54.439693450927734,31.34000015258789
2012-09-19,54.47116470336914,31.049999237060547
2012-09-20,54.70711135864258,30.899999618530273
2012-09-21,54.59701156616211,30.020000457763672
2012-09-24,54.864410400390625,30.65999984741211
2012-09-25,54.73069381713867,27.65999984741211
2012-09-26,54.50261688232422,27.540000915527344
2012-09-27,54.50261688232422,28.489999771118164
2012-09-28,54.54979705810547,29.280000686645508
2012-10-01,54.62059783935547,29.15999984741211
2012-10-02,54.10152053833008,29.799999237060547
2012-10-03,54.40037536621094,29.299999237060547
2012-10-04,54.56553649902344,29.399999618530273
2012-10-05,54.76216506958008,28.889999389648438
2012-10-08,54.34532165527344,29.25
2012-10-09,54.03074264526367,28.3700008392334
2012-10-10,53.59031677246094,28.399999618530273
2012-10-11,53.480224609375,28.31999969482422
2012-10-12,53.43301010131836,27.639999389648438
2012-10-15,54.03860855102539,27.329999923706055
2012-10-16,54.26667785644531,28.059999465942383
2012-10-17,55.084983825683594,28.81999969482422
2012-10-18,55.084983825683594,28.040000915527344
2012-10-19,54.3713493347168,27.739999771118164
2012-10-22,54.31583786010742,27.850000381469727
2012-10-23,53.475345611572266,28.389999389648438
2012-10-24,53.98280715942383,27.420000076293945
2012-10-25,55.560726165771484,27.520000457763672
2012-10-26,55.061187744140625,27.3799991607666
2012-10-31,54.90261459350586,28.1299991607666
2012-11-01,54.91054153442383,29.25
2012-11-02,54.86298751831055,28.920000076293945
2012-11-05,54.450645446777344,31.5
2012-11-06,54.65679931640625,31.149999618530273
2012-11-07,53.966957092285156,31.540000915527344
2012-11-08,53.055091857910156,31.309999465942383
2012-11-09,53.13436508178711,30.31999969482422
2012-11-12,53.189884185791016,31.06999969482422
2012-11-13,53.00749588012695,31.610000610351562
2012-11-14,52.75374984741211,31.3799991607666
2012-11-15,52.58724594116211,30.81999969482422
2012-11-16,52.98371887207031,31.84000015258789
2012-11-19,53.855934143066406,32.91999816894531
2012-11-20,54.157264709472656,33.0
2012-11-21,54.29206466674805,32.470001220703125
2012-11-23,55.180137634277344,32.130001068115234
2012-11-26,55.09292221069336,32.27000045776367
2012-11-27,54.70437240600586,32.150001525878906
2012-11-28,55.061187744140625,33.22999954223633
2012-11-29,55.108768463134766,33.689998626708984
2012-11-30,55.37044143676758,33.81999969482422
2012-12-03,55.17221450805664,34.619998931884766
2012-12-04,54.95811462402344,33.900001525878906
2012-12-05,55.03740310668945,33.709999084472656
2012-12-06,55.46558380126953,33.900001525878906
2012-12-07,55.73518753051758,34.16999816894531
2012-12-10,55.6796875,34.56999969482422
2012-12-11,56.02857971191406,35.279998779296875
2012-12-12,56.107872009277344,35.2599983215332
2012-12-13,55.608314514160156,33.61000061035156
2012-12-14,55.449729919433594,33.810001373291016
2012-12-17,55.449729919433594,34.400001525878906
2012-12-18,55.48145294189453,34.59000015258789
2012-12-19,54.981903076171875,34.61000061035156
2012-12-20,55.362510681152344,34.43000030517578
2012-12-21,54.49028015136719,34.0
2012-12-24,54.331687927246094,34.279998779296875
2012-12-26,53.91939163208008,33.59000015258789
2012-12-27,53.89558792114258,33.689998626708984
2012-12-28,53.245384216308594,33.220001220703125
2012-12-31,53.8321533203125,33.869998931884766
2013-01-02,55.02155685424805,35.36000061035156
2013-01-03,54.67265319824219,34.77000045776367
2013-01-04,54.7836799621582,34.400001525878906
2013-01-07,54.41100311279297,34.34000015258789
2013-01-08,54.32376480102539,33.68000030517578
2013-01-09,54.617149353027344,33.63999938964844
2013-01-10,54.92639923095703,33.529998779296875
2013-01-11,54.88674545288086,32.90999984741211
2013-01-14,55.21186065673828,33.2599983215332
2013-01-15,55.410091400146484,33.900001525878906
2013-01-16,55.427669525146484,34.099998474121094
2013-01-17,55.691463470458984,34.380001068115234
2013-01-18,55.907283782958984,34.52000045776367
2013-01-22,55.91527557373047,35.189998626708984
2013-01-23,56.506797790527344,36.0
2013-01-24,56.29098129272461,36.9900016784668
2013-01-25,58.55317306518555,36.97999954223633
2013-01-28,58.968849182128906,38.029998779296875
2013-01-29,59.95205307006836,37.95000076293945
2013-01-30,60.015995025634766,37.52000045776367
2013-01-31,60.079959869384766,37.5099983215332
2013-02-01,60.68745422363281,38.29999923706055
2013-02-04,60.15190505981445,37.7400016784668
2013-02-05,60.5115966796875,38.130001068115234
2013-02-06,60.871341705322266,39.16999816894531
2013-02-07,60.871341705322266,39.47999954223633
2013-02-08,60.55159378051758,39.2400016784668
2013-02-11,60.59953689575195,38.41999816894531
2013-02-12,60.73543930053711,37.88999938964844
2013-02-13,61.19904327392578,38.45000076293945
2013-02-14,61.37492752075195,38.27000045776367
2013-02-15,61.18306350708008,37.040000915527344
2013-02-19,61.85453796386719,39.279998779296875
2013-02-20,61.61473083496094,38.540000915527344
2013-02-21,61.58274841308594,35.15999984741211
2013-02-22,61.542781829833984,36.11000061035156
2013-02-25,60.68745422363281,34.380001068115234
2013-02-26,60.81536865234375,34.43000030517578
2013-02-27,61.3509521484375,35.099998474121094
2013-02-28,60.895301818847656,34.83000183105469
2013-03-01,61.14310073852539,34.650001525878906
2013-03-04,61.294986724853516,35.58000183105469
2013-03-05,61.59074401855469,36.650001525878906
2013-03-06,61.710628509521484,37.689998626708984
2013-03-07,61.47084426879883,38.22999954223633
2013-03-08,61.69465637207031,38.470001220703125
2013-03-11,61.83055877685547,39.099998474121094
2013-03-12,61.686668395996094,39.119998931884766
2013-03-13,61.39092254638672,38.97999954223633
2013-03-14,61.86252975463867,36.849998474121094
2013-03-15,61.02320098876953,35.290000915527344
2013-03-18,60.879310607910156,35.150001525878906
2013-03-19,61.638694763183594,35.08000183105469
2013-03-20,62.01441192626953,35.95000076293945
2013-03-21,61.718624114990234,36.0099983215332
2013-03-22,61.7666015625,36.619998931884766
2013-03-25,61.294986724853516,37.529998779296875
2013-03-26,61.87053298950195,37.86000061035156
2013-03-27,61.59873580932617,38.15999984741211
2013-03-28,61.59873580932617,37.88999938964844
2013-04-01,62.11032485961914,43.93000030517578
2013-04-02,63.117530822753906,44.34000015258789
2013-04-03,62.44606399536133,41.099998474121094
2013-04-04,62.78180694580078,42.0099983215332
2013-04-05,62.53398895263672,41.369998931884766
2013-04-08,62.98164367675781,41.83000183105469
2013-04-09,62.55795669555664,40.5
2013-04-10,63.341346740722656,41.86000061035156
2013-04-11,63.685062408447266,43.59000015258789
2013-04-12,64.01280212402344,43.75
2013-04-15,63.669097900390625,43.29999923706055
2013-04-16,64.02880096435547,45.59000015258789
2013-04-17,63.19744873046875,45.45000076293945
2013-04-18,63.844932556152344,46.970001220703125
2013-04-19,65.09193420410156,47.83000183105469
2013-04-22,65.0679702758789,50.189998626708984
2013-04-23,65.97924041748047,51.0099983215332
2013-04-24,62.0996208190918,50.43000030517578
2013-04-25,61.664794921875,52.0
2013-04-26,62.083518981933594,51.20000076293945
2013-04-29,62.55055236816406,54.939998626708984
2013-04-30,61.817779541015625,53.9900016784668
2013-05-01,61.994956970214844,53.279998779296875
2013-05-02,62.61497116088867,54.11000061035156
2013-05-03,62.961219787597656,54.54999923706055
2013-05-06,62.6069221496582,59.5
2013-05-07,62.759925842285156,55.5099983215332
2013-05-08,63.16254806518555,55.790000915527344
2013-05-09,62.97732925415039,69.4000015258789
2013-05-10,63.42020034790039,76.76000213623047
2013-05-13,63.283302307128906,87.80000305175781
2013-05-14,63.991920471191406,83.23999786376953
2013-05-15,64.9662857055664,84.83999633789062
2013-05-16,64.5797119140625,92.25
2013-05-17,64.43479919433594,91.5
2013-05-20,63.6859245300293,89.94000244140625
2013-05-21,63.45241928100586,87.58999633789062
2013-05-22,63.46851348876953,87.23999786376953
2013-05-23,63.371883392333984,92.7300033569336
2013-05-24,65.93254852294922,97.08000183105469
2013-05-28,65.1111831665039,110.33000183105469
2013-05-29,63.53293228149414,104.62999725341797
2013-05-30,63.6859245300293,104.94999694824219
2013-05-31,61.80973815917969,97.76000213623047
2013-06-03,62.53445816040039,92.58999633789062
2013-06-04,62.3009147644043,94.83999633789062
2013-06-05,61.729209899902344,95.37000274658203
2013-06-06,61.85806655883789,97.3499984741211
2013-06-07,62.6069221496582,102.04000091552734
2013-06-10,62.864585876464844,100.05000305175781
2013-06-11,62.90485382080078,94.47000122070312
2013-06-12,62.48612976074219,97.7300033569336
2013-06-13,63.15447235107422,98.18000030517578
2013-06-14,62.83238983154297,100.30000305175781
2013-06-17,63.581260681152344,102.19999694824219
2013-06-18,63.64567184448242,103.38999938964844
2013-06-19,62.49419403076172,104.68000030517578
2013-06-20,60.59383773803711,100.6500015258789
2013-06-21,62.34926223754883,99.55000305175781
2013-06-24,61.664794921875,101.48999786376953
2013-06-25,61.75337600708008,102.4000015258789
2013-06-26,62.32508087158203,105.72000122070312
2013-06-27,62.54248809814453,109.25
2013-06-28,61.994956970214844,107.36000061035156
2013-07-01,62.8243293762207,117.18000030517578
2013-07-02,63.16254806518555,117.81999969482422
2013-07-03,63.267215728759766,115.23999786376953
2013-07-05,63.08199691772461,120.08999633789062
2013-07-08,63.42020034790039,121.61000061035156
2013-07-09,64.07244873046875,123.44999694824219
2013-07-10,64.25765228271484,122.2699966430664
2013-07-11,65.03873443603516,125.61000061035156
2013-07-12,65.66681671142578,129.89999389648438
2013-07-15,65.63460540771484,127.26000213623047
2013-07-16,65.19976806640625,109.05000305175781
2013-07-17,64.97425079345703,120.25
2013-07-18,65.14459991455078,119.02999877929688
2013-07-19,66.01264190673828,119.68000030517578
2013-07-22,65.89096069335938,122.43000030517578
2013-07-23,65.67190551757812,122.73999786376953
2013-07-24,65.12026977539062,121.69999694824219
2013-07-25,65.23383331298828,124.06999969482422
2013-07-26,65.21763610839844,129.38999938964844
2013-07-29,64.97425079345703,134.6199951171875
2013-07-30,65.25816345214844,131.74000549316406
2013-07-31,65.14459991455078,134.27999877929688
2013-08-01,66.23167419433594,135.5500030517578
2013-08-02,65.94776153564453,138.0
2013-08-05,66.03700256347656,144.67999267578125
2013-08-06,66.31282806396484,142.14999389648438
2013-08-07,66.49128723144531,134.22999572753906
2013-08-08,66.66165924072266,153.47999572753906
2013-08-09,66.23167419433594,153.0
2013-08-12,66.2154769897461,147.3800048828125
2013-08-13,66.2479248046875,145.42999267578125
2013-08-14,65.91531372070312,139.36000061035156
2013-08-15,65.29061126708984,139.6699981689453
2013-08-16,64.8200912475586,142.0
2013-08-19,64.56858825683594,144.89999389648438
2013-08-20,64.5199203491211,149.5800018310547
2013-08-21,64.39823150634766,147.86000061035156
2013-08-22,64.71463775634766,157.10000610351562
2013-08-23,64.9093246459961,161.83999633789062
2013-08-26,63.71677017211914,164.22000122070312
2013-08-27,63.25435256958008,167.00999450683594
2013-08-28,62.34574890136719,166.4499969482422
2013-08-29,62.71891403198242,166.05999755859375
2013-08-30,63.18944549560547,169.0
2013-09-03,63.07588195800781,168.94000244140625
2013-09-04,62.86495590209961,170.6199951171875
2013-09-05,62.58100891113281,169.92999267578125
2013-09-06,62.589107513427734,166.97000122070312
2013-09-09,63.40849304199219,160.6999969482422
2013-09-10,63.238136291503906,166.3699951171875
2013-09-11,63.49773025512695,163.52000427246094
2013-09-12,63.48963165283203,164.92999267578125
2013-09-13,64.13054656982422,165.5399932861328
2013-09-16,65.03104400634766,166.5800018310547
2013-09-17,64.7633285522461,166.22999572753906
2013-09-18,65.14459991455078,166.22000122070312
2013-09-19,64.9985580444336,177.9199981689453
2013-09-20,64.40635681152344,183.38999938964844
2013-09-23,64.3171157836914,181.11000061035156
2013-09-24,63.78167724609375,182.3300018310547
2013-09-25,63.05154800415039,185.24000549316406
2013-09-26,63.319271087646484,188.63999938964844
2013-09-27,62.63778305053711,190.89999389648438
2013-09-30,61.323543548583984,193.3699951171875
2013-10-01,61.78594970703125,193.0
2013-10-02,61.599365234375,180.9499969482422
2013-10-03,61.52635192871094,173.30999755859375
2013-10-04,61.6723747253418,180.97999572753906
2013-10-07,61.372222900390625,183.07000732421875
2013-10-08,61.92388153076172,174.72999572753906
2013-10-09,62.426856994628906,168.77999877929688
2013-10-10,63.18944549560547,172.92999267578125
2013-10-11,63.6680908203125,178.6999969482422
2013-10-14,63.87903594970703,179.72000122070312
2013-10-15,62.95417785644531,183.94000244140625
2013-10-16,64.0514144897461,183.55999755859375
2013-10-17,64.93445587158203,182.8000030517578
2013-10-18,64.92625427246094,183.39999389648438
2013-10-21,64.56648254394531,172.60000610351562
2013-10-22,65.7193374633789,171.5399932861328
2013-10-23,66.15265655517578,164.5
2013-10-24,65.90739440917969,173.14999389648438
2013-10-25,65.40866088867188,169.66000366210938
2013-10-28,66.4715347290039,162.86000061035156
2013-10-29,67.41995239257812,164.47000122070312
2013-10-30,66.65141296386719,159.22000122070312
2013-10-31,66.02185821533203,159.94000244140625
2013-11-01,66.34890747070312,162.1699981689453
2013-11-04,66.49609375,175.1999969482422
2013-11-05,66.57782745361328,176.80999755859375
2013-11-06,67.70613098144531,151.16000366210938
2013-11-07,67.30548858642578,139.77000427246094
2013-11-08,67.46084594726562,137.9499969482422
2013-11-11,67.25645446777344,144.6999969482422
2013-11-12,67.69794464111328,137.8000030517578
2013-11-13,68.270263671875,138.6999969482422
2013-11-14,68.9406967163086,137.60000610351562
2013-11-15,69.36585998535156,135.4499969482422
2013-11-18,69.14512634277344,121.58000183105469
2013-11-19,68.95706176757812,126.08999633789062
2013-11-20,69.24324035644531,121.11000061035156
2013-11-21,69.22686767578125,122.0999984741211
2013-11-22,69.455810546875,121.37999725341797
2013-11-25,69.8319091796875,120.83999633789062
2013-11-26,69.20235443115234,120.5
2013-11-27,68.90800476074219,126.94000244140625
2013-11-29,68.85894012451172,127.27999877929688
2013-12-02,68.13945770263672,124.16999816894531
2013-12-03,68.54008483886719,144.6999969482422
2013-12-04,68.14765167236328,138.9499969482422
2013-12-05,67.60800170898438,140.47999572753906
2013-12-06,69.10424041748047,137.36000061035156
2013-12-09,69.31680297851562,141.60000610351562
2013-12-10,68.39290618896484,142.19000244140625
2013-12-11,68.69544219970703,139.64999389648438
2013-12-12,67.28913879394531,147.47000122070312
2013-12-13,67.34638977050781,147.64999389648438
2013-12-16,66.79042053222656,147.94000244140625
2013-12-17,66.15265655517578,152.4600067138672
2013-12-18,67.35456085205078,147.97999572753906
2013-12-19,66.96209716796875,140.72000122070312
2013-12-20,66.91304779052734,143.24000549316406
2013-12-23,66.47970581054688,143.5500030517578
2013-12-24,66.47970581054688,151.41000366210938
2013-12-26,66.84765625,155.5
2013-12-27,67.05204010009766,151.1199951171875
2013-12-30,67.04386901855469,152.44000244140625
2013-12-31,66.56147003173828,150.42999267578125
2014-01-02,65.85015869140625,150.10000610351562
2014-01-03,65.77654266357422,149.55999755859375
2014-01-06,65.93192291259766,147.0
2014-01-07,66.56964111328125,149.36000061035156
2014-01-08,65.60486602783203,151.27999877929688
2014-01-09,65.75202941894531,147.52999877929688
2014-01-10,65.65394592285156,145.72000122070312
2014-01-13,65.41680908203125,139.33999633789062
2014-01-14,66.11995697021484,161.27000427246094
2014-01-15,66.0545654296875,164.1300048828125
2014-01-16,65.86650085449219,170.97000122070312
2014-01-17,65.31053161621094,170.00999450683594
2014-01-21,65.55581665039062,176.67999267578125
2014-01-22,65.26914978027344,178.55999755859375
2014-01-23,64.4535903930664,181.5
2014-01-24,65.22795104980469,174.60000610351562
2014-01-27,64.64306640625,169.6199951171875
2014-01-28,65.17027282714844,178.3800048828125
2014-01-29,63.95929718017578,175.22999572753906
2014-01-30,63.324981689453125,182.83999633789062
2014-01-31,63.119022369384766,181.41000366210938
2014-02-03,62.361141204833984,177.11000061035156
2014-02-04,62.682411193847656,178.72999572753906
2014-02-05,62.978965759277344,174.4199981689453
2014-02-06,63.34969711303711,178.3800048828125
2014-02-07,63.687469482421875,186.52999877929688
2014-02-10,64.28059387207031,196.55999755859375
2014-02-11,64.9478530883789,196.6199951171875
2014-02-12,63.83573532104492,195.32000732421875
2014-02-13,64.09111785888672,199.6300048828125
2014-02-14,65.40917205810547,198.22999572753906
2014-02-18,64.23114013671875,203.6999969482422
2014-02-19,64.37118530273438,193.63999938964844
2014-02-20,64.18995666503906,209.97000122070312
2014-02-21,64.23114013671875,209.60000610351562
2014-02-24,64.14054107666016,217.64999389648438
2014-02-25,64.3547134399414,248.0
2014-02-26,64.14054107666016,253.0
2014-02-27,64.41239929199219,252.5399932861328
2014-02-28,64.799560546875,244.80999755859375
2014-03-03,63.827491760253906,250.55999755859375
2014-03-04,64.6265640258789,254.83999633789062
2014-03-05,64.10759735107422,252.66000366210938
2014-03-06,64.30529022216797,252.94000244140625
2014-03-07,64.56890869140625,246.2100067138672
2014-03-10,64.69247436523438,238.83999633789062
2014-03-11,65.03846740722656,234.41000366210938
2014-03-12,65.2773666381836,241.49000549316406
2014-03-13,65.2361831665039,237.7899932861328
2014-03-14,65.06318664550781,230.97000122070312
2014-03-17,65.77162170410156,233.97999572753906
2014-03-18,65.71399688720703,240.0399932861328
2014-03-19,64.8984375,235.83999633789062
2014-03-20,64.51947021484375,234.91000366210938
2014-03-21,64.1570053100586,228.88999938964844
2014-03-24,65.32679748535156,220.1699981689453
2014-03-25,65.7469253540039,220.44000244140625
2014-03-26,65.49156951904297,212.9600067138672
2014-03-27,65.6151351928711,207.32000732421875
2014-03-28,65.70572662353516,212.3699951171875
2014-03-31,66.39773559570312,208.4499969482422
2014-04-01,66.18353271484375,216.97000122070312
2014-04-02,66.01055145263672,230.2899932861328
2014-04-03,65.98583984375,225.39999389648438
2014-04-04,65.71399688720703,212.22999572753906
2014-04-07,66.30709838867188,207.52000427246094
2014-04-08,67.01557922363281,215.4600067138672
2014-04-09,67.13092041015625,216.92999267578125
2014-04-10,66.8013687133789,204.19000244140625
2014-04-11,66.52953338623047,203.77999877929688
2014-04-14,66.57071685791016,198.08999633789062
2014-04-15,66.59542846679688,193.91000366210938
2014-04-16,67.2627182006836,199.11000061035156
2014-04-17,67.35334777832031,198.1199951171875
2014-04-21,67.1885757446289,204.3800048828125
2014-04-22,66.93321990966797,218.63999938964844
2014-04-23,66.72891998291016,207.99000549316406
2014-04-24,67.38493347167969,207.86000061035156
2014-04-25,67.60082244873047,199.85000610351562
2014-04-28,68.87128448486328,198.50999450683594
2014-04-29,68.45611572265625,206.9199981689453
2014-04-30,68.54743957519531,207.88999938964844
2014-05-01,68.3730697631836,207.72999572753906
2014-05-02,68.0243148803711,210.91000366210938
2014-05-05,67.84162139892578,216.61000061035156
2014-05-06,67.36832427978516,207.27999877929688
2014-05-07,68.16544342041016,201.35000610351562
2014-05-08,68.22360229492188,178.58999633789062
2014-05-09,68.41458129882812,182.25999450683594
2014-05-12,67.86654663085938,184.6699981689453
2014-05-13,67.76688385009766,190.16000366210938
2014-05-14,67.40153503417969,190.6199951171875
2014-05-15,66.8700942993164,188.58999633789062
2014-05-16,66.70401000976562,191.55999755859375
2014-05-19,66.37188720703125,196.08999633789062
2014-05-20,66.6209716796875,195.3000030517578
2014-05-21,66.83686828613281,199.4499969482422
2014-05-22,66.9697494506836,204.8800048828125
2014-05-23,66.86176300048828,207.3000030517578
2014-05-27,66.49642944335938,211.55999755859375
2014-05-28,66.5130386352539,210.24000549316406
2014-05-29,66.76215362548828,210.24000549316406
2014-05-30,67.08598327636719,207.77000427246094
2014-06-02,66.72891998291016,204.6999969482422
2014-06-03,66.37188720703125,204.94000244140625
2014-06-04,66.31372833251953,203.99000549316406
2014-06-05,66.52133178710938,206.89999389648438
2014-06-06,66.45491027832031,208.1699981689453
2014-06-09,66.50473022460938,205.30999755859375
2014-06-10,66.5545425415039,202.3000030517578
2014-06-11,66.47982788085938,204.47000122070312
2014-06-12,66.23068237304688,203.52000427246094
2014-06-13,66.13105773925781,206.4199981689453
2014-06-16,66.17259216308594,224.61000061035156
2014-06-17,66.08123779296875,231.6699981689453
2014-06-18,66.25562286376953,227.1199951171875
2014-06-19,66.62928009033203,227.7899932861328
2014-06-20,66.37188720703125,229.58999633789062
2014-06-23,66.03141021728516,237.22000122070312
2014-06-24,65.60791015625,232.5
2014-06-25,65.8653335571289,236.88999938964844
2014-06-26,65.28407287597656,235.60000610351562
2014-06-27,65.61622619628906,239.05999755859375
2014-06-30,65.25914764404297,240.05999755859375
2014-07-01,65.83212280273438,239.72000122070312
2014-07-02,66.06462860107422,229.42999267578125
2014-07-03,66.41337585449219,229.25
2014-07-07,66.58775329589844,222.66000366210938
2014-07-08,66.8949966430664,219.07000732421875
2014-07-09,67.81671142578125,223.05999755859375
2014-07-10,67.76688385009766,219.4600067138672
2014-07-11,67.39323425292969,218.1300048828125
2014-07-14,67.52608489990234,226.6999969482422
2014-07-15,67.47625732421875,219.5800018310547
2014-07-16,67.74742889404297,217.16000366210938
2014-07-17,67.29547882080078,215.39999389648438
2014-07-18,67.42101287841797,220.02000427246094
2014-07-21,67.19500732421875,220.5399932861328
2014-07-22,67.04437255859375,219.5800018310547
2014-07-23,66.95228576660156,222.49000549316406
2014-07-24,67.17829895019531,223.5399932861328
2014-07-25,66.59237670898438,223.57000732421875
2014-07-28,66.34127807617188,224.82000732421875
2014-07-29,65.8307113647461,225.00999450683594
2014-07-30,65.42057037353516,228.9199981689453
2014-07-31,64.71748352050781,223.3000030517578
2014-08-01,66.66770935058594,233.27000427246094
2014-08-04,66.30779266357422,238.52000427246094
2014-08-05,66.46683502197266,238.49000549316406
2014-08-06,67.87299346923828,248.92999267578125
2014-08-07,67.07785034179688,252.38999938964844
2014-08-08,67.75582122802734,248.1300048828125
2014-08-11,68.19944763183594,259.32000732421875
2014-08-12,68.14920806884766,259.9599914550781
2014-08-13,68.19944763183594,260.30999755859375
2014-08-14,68.59284210205078,261.3800048828125
2014-08-15,68.45053100585938,262.010009765625
2014-08-18,69.00297546386719,259.94000244140625
2014-08-19,69.21221160888672,256.760009765625
2014-08-20,69.31266021728516,255.7100067138672
2014-08-21,69.70603942871094,254.33999633789062
2014-08-22,69.79813385009766,256.7799987792969
2014-08-25,69.9236831665039,262.54998779296875
2014-08-26,69.78974151611328,261.739990234375
2014-08-27,69.73115539550781,263.25
2014-08-28,69.49679565429688,263.8599853515625
2014-08-29,69.56376647949219,269.70001220703125
2014-09-02,69.45494842529297,284.1199951171875
2014-09-03,69.38799285888672,281.19000244140625
2014-09-04,70.05758666992188,286.0400085449219
2014-09-05,70.1161880493164,277.3900146484375
2014-09-08,69.73954772949219,282.1099853515625
2014-09-09,69.46331024169922,278.4800109863281
2014-09-10,70.00736236572266,281.1000061035156
2014-09-11,69.88182067871094,280.30999755859375
2014-09-12,69.6893081665039,279.20001220703125
2014-09-15,70.19989013671875,253.86000061035156
2014-09-16,70.37566375732422,260.739990234375
2014-09-17,70.442626953125,261.3800048828125
2014-09-18,70.46774291992188,263.82000732421875
2014-09-19,70.70208740234375,259.32000732421875
2014-09-22,70.98666381835938,250.02999877929688
2014-09-23,70.67699432373047,250.41000366210938
2014-09-24,71.3465805053711,252.13999938964844
2014-09-25,70.58490753173828,246.9499969482422
2014-09-26,70.79417419433594,246.60000610351562
2014-09-29,70.67699432373047,245.25999450683594
2014-09-30,70.0910873413086,242.67999267578125
2014-10-01,69.58887481689453,240.24000549316406
2014-10-02,69.51353454589844,251.4199981689453
2014-10-03,70.1329116821289,255.2100067138672
2014-10-06,69.94876861572266,260.6199951171875
2014-10-07,69.6056137084961,259.57000732421875
2014-10-08,70.45935821533203,259.2799987792969
2014-10-09,70.02413177490234,257.010009765625
2014-10-10,70.88623809814453,236.91000366210938
2014-10-13,69.78137969970703,224.58999633789062
2014-10-14,69.93205261230469,227.05999755859375
2014-10-15,69.42984008789062,229.6999969482422
2014-10-16,68.8355484008789,226.35000610351562
2014-10-17,69.69767761230469,227.47999572753906
2014-10-20,70.45935821533203,230.47000122070312
2014-10-21,70.81927490234375,235.33999633789062
2014-10-22,71.04193115234375,231.10000610351562
2014-10-23,70.19849395751953,235.2899932861328
2014-10-24,71.82632446289062,235.24000549316406
2014-10-27,72.49264526367188,221.6699981689453
2014-10-28,72.93120574951172,242.77000427246094
2014-10-29,72.99024963378906,238.10000610351562
2014-10-30,73.32763671875,238.66000366210938
2014-10-31,73.60596466064453,241.6999969482422
2014-11-03,73.69873046875,242.58999633789062
2014-11-04,74.76143646240234,238.92999267578125
2014-11-05,75.06507110595703,230.97000122070312
2014-11-06,74.98074340820312,241.22000122070312
2014-11-07,75.17474365234375,240.1999969482422
2014-11-10,75.44462585449219,241.92999267578125
2014-11-11,75.63017272949219,251.0800018310547
2014-11-12,75.46995544433594,249.10000610351562
2014-11-13,74.72771453857422,251.6999969482422
2014-11-14,74.31444549560547,258.67999267578125
2014-11-17,74.08670806884766,253.97999572753906
2014-11-18,74.17948150634766,257.70001220703125
2014-11-19,74.83737182617188,247.74000549316406
2014-11-20,74.61807250976562,248.7100067138672
2014-11-21,74.72771453857422,242.77999877929688
2014-11-24,74.31444549560547,246.72000122070312
2014-11-25,74.89640808105469,248.08999633789062
2014-11-26,74.96385955810547,248.44000244140625
2014-11-28,76.27118682861328,244.52000427246094
2014-12-01,75.97599792480469,231.63999938964844
2014-12-02,76.81098175048828,231.42999267578125
2014-12-03,75.90850830078125,229.3000030517578
2014-12-04,76.39771270751953,228.27999877929688
2014-12-05,76.22901916503906,223.7100067138672
2014-12-08,76.54951477050781,214.36000061035156
